DateTime, Temperature (Celcius)
2017-04-05 00:00:01 +0800, 24.022728
2017-04-05 00:00:26 +0800, 24.159090
2017-04-05 00:00:50 +0800, 24.090910
2017-04-05 00:01:15 +0800, 24.022728
2017-04-05 00:01:39 +0800, 24.159090
2017-04-05 00:02:04 +0800, 24.022728
2017-04-05 00:02:28 +0800, 24.000000
2017-04-05 00:02:53 +0800, 24.090910
2017-04-05 00:03:17 +0800, 24.318182
2017-04-05 00:03:42 +0800, 24.113636
2017-04-05 00:04:06 +0800, 24.000000
2017-04-05 00:04:31 +0800, 24.227272
2017-04-05 00:04:55 +0800, 24.250000
2017-04-05 00:05:20 +0800, 24.204546
2017-04-05 00:05:44 +0800, 24.090910
2017-04-05 00:06:09 +0800, 24.136364
2017-04-05 00:06:33 +0800, 24.136364
2017-04-05 00:06:58 +0800, 24.181818
2017-04-05 00:07:22 +0800, 24.159090
2017-04-05 00:07:47 +0800, 24.181818
2017-04-05 00:08:11 +0800, 24.136364
2017-04-05 00:08:36 +0800, 24.204546
2017-04-05 00:09:00 +0800, 24.136364
2017-04-05 00:09:25 +0800, 24.136364
2017-04-05 00:09:49 +0800, 24.250000
2017-04-05 00:10:14 +0800, 24.068182
2017-04-05 00:10:38 +0800, 24.250000
2017-04-05 00:11:02 +0800, 24.113636
2017-04-05 00:11:27 +0800, 24.113636
2017-04-05 00:11:51 +0800, 24.045454
2017-04-05 00:12:16 +0800, 23.977272
2017-04-05 00:12:40 +0800, 24.113636
2017-04-05 00:13:05 +0800, 23.977272
2017-04-05 00:13:29 +0800, 24.022728
2017-04-05 00:13:54 +0800, 24.159090
2017-04-05 00:14:18 +0800, 24.068182
2017-04-05 00:14:43 +0800, 24.159090
2017-04-05 00:15:07 +0800, 24.068182
2017-04-05 00:15:32 +0800, 24.113636
2017-04-05 00:15:56 +0800, 24.090910
2017-04-05 00:16:21 +0800, 24.113636
2017-04-05 00:16:45 +0800, 24.136364
2017-04-05 00:17:10 +0800, 24.181818
2017-04-05 00:17:34 +0800, 24.000000
2017-04-05 00:17:59 +0800, 24.068182
2017-04-05 00:18:23 +0800, 24.113636
2017-04-05 00:18:48 +0800, 24.181818
2017-04-05 00:19:12 +0800, 24.159090
2017-04-05 00:19:37 +0800, 24.181818
2017-04-05 00:20:01 +0800, 24.204546
2017-04-05 00:20:26 +0800, 24.159090
2017-04-05 00:20:50 +0800, 24.159090
2017-04-05 00:21:15 +0800, 24.045454
2017-04-05 00:21:39 +0800, 24.250000
2017-04-05 00:22:04 +0800, 24.113636
2017-04-05 00:22:28 +0800, 24.204546
2017-04-05 00:22:53 +0800, 24.227272
2017-04-05 00:23:17 +0800, 24.159090
2017-04-05 00:23:41 +0800, 24.113636
2017-04-05 00:24:06 +0800, 23.977272
2017-04-05 00:24:30 +0800, 24.159090
2017-04-05 00:24:55 +0800, 24.090910
2017-04-05 00:25:19 +0800, 24.181818
2017-04-05 00:25:44 +0800, 24.090910
2017-04-05 00:26:08 +0800, 24.159090
2017-04-05 00:26:33 +0800, 23.954546
2017-04-05 00:26:57 +0800, 24.159090
2017-04-05 00:27:22 +0800, 24.136364
