DateTime, Temperature (Celcius)
2017-04-17 00:00:20 +0800, 26.500000
2017-04-17 00:00:44 +0800, 26.590910
2017-04-17 00:01:08 +0800, 26.522728
2017-04-17 00:01:33 +0800, 26.500000
2017-04-17 00:01:57 +0800, 26.568182
2017-04-17 00:02:22 +0800, 26.568182
2017-04-17 00:02:46 +0800, 26.613636
2017-04-17 00:03:11 +0800, 26.613636
2017-04-17 00:03:35 +0800, 26.545454
2017-04-17 00:04:00 +0800, 26.613636
2017-04-17 00:04:24 +0800, 26.613636
2017-04-17 00:04:49 +0800, 26.522728
2017-04-17 00:05:13 +0800, 26.613636
2017-04-17 00:05:38 +0800, 26.477272
2017-04-17 00:06:02 +0800, 26.568182
2017-04-17 00:06:27 +0800, 26.340910
2017-04-17 00:06:51 +0800, 26.522728
2017-04-17 00:07:16 +0800, 26.750000
2017-04-17 00:07:40 +0800, 26.772728
2017-04-17 00:08:05 +0800, 26.659090
2017-04-17 00:08:29 +0800, 26.545454
2017-04-17 00:08:54 +0800, 26.704546
2017-04-17 00:09:18 +0800, 26.477272
2017-04-17 00:09:43 +0800, 26.545454
2017-04-17 00:10:07 +0800, 26.590910
2017-04-17 00:10:32 +0800, 26.659090
2017-04-17 00:10:56 +0800, 26.636364
2017-04-17 00:11:21 +0800, 26.659090
2017-04-17 00:11:45 +0800, 26.636364
2017-04-17 00:12:10 +0800, 26.659090
2017-04-17 00:12:34 +0800, 26.636364
2017-04-17 00:12:59 +0800, 26.590910
2017-04-17 00:13:23 +0800, 26.568182
2017-04-17 00:13:47 +0800, 26.636364
2017-04-17 00:14:12 +0800, 26.500000
2017-04-17 00:14:36 +0800, 26.659090
2017-04-17 00:15:01 +0800, 26.500000
2017-04-17 00:15:25 +0800, 26.568182
2017-04-17 00:15:50 +0800, 26.704546
2017-04-17 00:16:14 +0800, 26.522728
2017-04-17 00:16:39 +0800, 26.636364
2017-04-17 00:17:03 +0800, 26.704546
2017-04-17 00:17:28 +0800, 26.522728
2017-04-17 00:17:52 +0800, 26.431818
2017-04-17 00:18:17 +0800, 26.590910
2017-04-17 00:18:41 +0800, 26.454546
2017-04-17 00:19:06 +0800, 26.522728
2017-04-17 00:19:30 +0800, 26.409090
2017-04-17 00:19:55 +0800, 26.590910
2017-04-17 00:20:19 +0800, 26.409090
2017-04-17 00:20:44 +0800, 26.613636
2017-04-17 00:21:08 +0800, 26.545454
2017-04-17 00:21:33 +0800, 26.727272
2017-04-17 00:21:57 +0800, 26.500000
2017-04-17 00:22:22 +0800, 26.613636
2017-04-17 00:22:46 +0800, 26.340910
2017-04-17 00:23:11 +0800, 26.636364
2017-04-17 00:23:35 +0800, 26.454546
2017-04-17 00:24:00 +0800, 26.568182
2017-04-17 00:24:24 +0800, 26.545454
2017-04-17 00:24:49 +0800, 26.522728
2017-04-17 00:25:13 +0800, 26.590910
2017-04-17 00:25:38 +0800, 26.681818
2017-04-17 00:26:02 +0800, 26.545454
2017-04-17 00:26:26 +0800, 26.545454
2017-04-17 00:26:51 +0800, 26.590910
2017-04-17 00:27:15 +0800, 26.704546
2017-04-17 00:27:40 +0800, 26.636364
2017-04-17 00:28:04 +0800, 26.590910
2017-04-17 00:28:29 +0800, 26.545454
2017-04-17 00:28:53 +0800, 26.568182
2017-04-17 00:29:18 +0800, 26.659090
2017-04-17 00:29:42 +0800, 26.477272
2017-04-17 00:30:07 +0800, 26.568182
2017-04-17 00:30:31 +0800, 26.568182
2017-04-17 00:30:56 +0800, 26.931818
2017-04-17 00:31:20 +0800, 27.522728
2017-04-17 00:31:45 +0800, 28.727272
2017-04-17 00:32:09 +0800, 30.045454
2017-04-17 00:32:34 +0800, 31.250000
2017-04-17 00:32:58 +0800, 32.681820
2017-04-17 00:33:23 +0800, 34.045456
2017-04-17 00:33:47 +0800, 35.431820
2017-04-17 00:34:12 +0800, 36.613636
2017-04-17 00:34:36 +0800, 37.636364
2017-04-17 00:35:01 +0800, 38.659092
2017-04-17 00:35:25 +0800, 39.363636
2017-04-17 00:35:50 +0800, 40.386364
2017-04-17 00:36:14 +0800, 40.909092
2017-04-17 00:36:39 +0800, 41.636364
2017-04-17 00:37:03 +0800, 42.250000
2017-04-17 00:37:28 +0800, 42.659092
2017-04-17 00:37:52 +0800, 43.204544
2017-04-17 00:38:17 +0800, 43.659092
2017-04-17 00:38:41 +0800, 44.000000
2017-04-17 00:39:05 +0800, 44.227272
2017-04-17 00:39:30 +0800, 44.454544
2017-04-17 00:39:54 +0800, 44.681820
2017-04-17 00:40:19 +0800, 45.045456
2017-04-17 00:40:43 +0800, 45.000000
2017-04-17 00:41:08 +0800, 45.045456
2017-04-17 00:41:32 +0800, 45.363636
2017-04-17 00:41:57 +0800, 45.500000
2017-04-17 00:42:21 +0800, 45.340908
2017-04-17 00:42:46 +0800, 45.704544
2017-04-17 00:43:10 +0800, 45.636364
2017-04-17 00:43:35 +0800, 45.704544
2017-04-17 00:43:59 +0800, 45.818180
2017-04-17 00:44:24 +0800, 45.840908
2017-04-17 00:44:48 +0800, 45.977272
2017-04-17 00:45:13 +0800, 46.022728
2017-04-17 00:45:37 +0800, 46.022728
2017-04-17 00:46:02 +0800, 46.045456
2017-04-17 00:46:26 +0800, 46.090908
2017-04-17 00:46:51 +0800, 46.022728
2017-04-17 00:47:15 +0800, 46.068180
2017-04-17 00:47:40 +0800, 45.977272
2017-04-17 00:48:04 +0800, 46.022728
2017-04-17 00:48:29 +0800, 46.181820
2017-04-17 00:48:53 +0800, 46.045456
2017-04-17 00:49:18 +0800, 46.090908
2017-04-17 00:49:42 +0800, 46.068180
2017-04-17 00:50:07 +0800, 46.136364
2017-04-17 00:50:31 +0800, 46.159092
2017-04-17 00:50:55 +0800, 46.113636
2017-04-17 00:51:20 +0800, 46.090908
2017-04-17 00:51:44 +0800, 46.272728
2017-04-17 00:52:09 +0800, 46.022728
2017-04-17 00:52:33 +0800, 46.204544
2017-04-17 00:52:58 +0800, 46.159092
2017-04-17 00:53:22 +0800, 46.250000
2017-04-17 00:53:47 +0800, 46.431820
2017-04-17 00:54:11 +0800, 46.204544
2017-04-17 00:54:36 +0800, 46.272728
2017-04-17 00:55:00 +0800, 46.136364
2017-04-17 00:55:25 +0800, 46.272728
2017-04-17 00:55:49 +0800, 46.113636
2017-04-17 00:56:14 +0800, 46.068180
2017-04-17 00:56:38 +0800, 46.295456
2017-04-17 00:57:03 +0800, 46.318180
2017-04-17 00:57:27 +0800, 46.159092
2017-04-17 00:57:52 +0800, 46.227272
2017-04-17 00:58:16 +0800, 46.136364
2017-04-17 00:58:41 +0800, 46.318180
2017-04-17 00:59:05 +0800, 46.090908
2017-04-17 00:59:30 +0800, 46.250000
2017-04-17 00:59:54 +0800, 46.318180
2017-04-17 01:00:19 +0800, 46.227272
2017-04-17 01:00:43 +0800, 46.113636
2017-04-17 01:01:08 +0800, 46.227272
2017-04-17 01:01:32 +0800, 46.113636
2017-04-17 01:01:57 +0800, 46.363636
2017-04-17 01:02:21 +0800, 46.250000
2017-04-17 01:02:46 +0800, 46.272728
2017-04-17 01:03:10 +0800, 46.250000
2017-04-17 01:03:34 +0800, 46.250000
2017-04-17 01:03:59 +0800, 46.386364
2017-04-17 01:04:23 +0800, 46.363636
2017-04-17 01:04:48 +0800, 46.181820
2017-04-17 01:05:12 +0800, 46.181820
2017-04-17 01:05:37 +0800, 46.204544
2017-04-17 01:06:01 +0800, 46.045456
2017-04-17 01:06:26 +0800, 46.250000
2017-04-17 01:06:50 +0800, 46.159092
2017-04-17 01:07:15 +0800, 46.181820
2017-04-17 01:07:39 +0800, 46.159092
