DateTime, Sensor, Temperature (Celcius), Relative Humidity (%)
2017-05-20 00:00:00 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:00:30 +0800, HIH6130, 24.291992, 83.087158
2017-05-20 00:01:00 +0800, HIH6130, 24.291992, 83.087158
2017-05-20 00:01:30 +0800, HIH6130, 24.291992, 83.087158
2017-05-20 00:02:00 +0800, HIH6130, 24.291992, 83.087158
2017-05-20 00:02:30 +0800, HIH6130, 24.291992, 83.087158
2017-05-20 00:03:00 +0800, HIH6130, 24.291992, 83.087158
2017-05-20 00:03:30 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:04:00 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:04:30 +0800, HIH6130, 24.291992, 83.093262
2017-05-20 00:05:00 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:05:30 +0800, HIH6130, 24.288635, 83.099365
2017-05-20 00:06:00 +0800, HIH6130, 24.291992, 83.087158
2017-05-20 00:06:30 +0800, HIH6130, 24.285278, 83.099365
2017-05-20 00:07:00 +0800, HIH6130, 24.285278, 83.099365
2017-05-20 00:07:30 +0800, HIH6130, 24.285278, 83.099365
2017-05-20 00:08:00 +0800, HIH6130, 24.291992, 83.087158
2017-05-20 00:08:30 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:09:00 +0800, HIH6130, 24.281921, 83.093262
2017-05-20 00:09:30 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:10:00 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:10:30 +0800, HIH6130, 24.285278, 83.093262
2017-05-20 00:11:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:11:30 +0800, HIH6130, 24.285278, 83.099365
2017-05-20 00:12:00 +0800, HIH6130, 24.285278, 83.099365
2017-05-20 00:12:30 +0800, HIH6130, 24.285278, 83.099365
2017-05-20 00:13:00 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:13:30 +0800, HIH6130, 24.288635, 83.093262
2017-05-20 00:14:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:14:30 +0800, HIH6130, 24.281921, 83.099365
2017-05-20 00:15:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:15:30 +0800, HIH6130, 24.281921, 83.099365
2017-05-20 00:16:00 +0800, HIH6130, 24.281921, 83.099365
2017-05-20 00:16:30 +0800, HIH6130, 24.268494, 83.105469
2017-05-20 00:17:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:17:30 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:18:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:18:30 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:19:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:19:30 +0800, HIH6130, 24.285278, 83.105469
2017-05-20 00:20:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:20:30 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:21:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:21:30 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:22:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:22:30 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:23:00 +0800, HIH6130, 24.275208, 83.105469
2017-05-20 00:23:30 +0800, HIH6130, 24.275208, 83.105469
2017-05-20 00:24:00 +0800, HIH6130, 24.281921, 83.105469
2017-05-20 00:24:30 +0800, HIH6130, 24.275208, 83.105469
2017-05-20 00:25:00 +0800, HIH6130, 24.268494, 83.099365
2017-05-20 00:25:30 +0800, HIH6130, 24.275208, 83.105469
2017-05-20 00:26:00 +0800, HIH6130, 24.261780, 83.105469
2017-05-20 00:26:30 +0800, HIH6130, 24.275208, 83.105469
2017-05-20 00:27:00 +0800, HIH6130, 24.268494, 83.105469
2017-05-20 00:27:30 +0800, HIH6130, 24.268494, 83.099365
2017-05-20 00:28:00 +0800, HIH6130, 24.275208, 83.105469
2017-05-20 00:28:30 +0800, HIH6130, 24.261780, 83.099365
2017-05-20 00:29:00 +0800, HIH6130, 24.258423, 83.099365
2017-05-20 00:29:30 +0800, HIH6130, 24.261780, 83.105469
2017-05-20 00:30:00 +0800, HIH6130, 24.275208, 83.093262
2017-05-20 00:30:30 +0800, HIH6130, 24.261780, 83.113609
2017-05-20 00:31:00 +0800, HIH6130, 24.275208, 83.093262
2017-05-20 00:31:30 +0800, HIH6130, 24.281921, 83.074951
2017-05-20 00:32:00 +0800, HIH6130, 24.288635, 83.044434
2017-05-20 00:32:30 +0800, HIH6130, 24.288635, 83.013916
2017-05-20 00:33:00 +0800, HIH6130, 24.291992, 82.995605
2017-05-20 00:33:30 +0800, HIH6130, 24.302063, 82.971191
2017-05-20 00:34:00 +0800, HIH6130, 24.315491, 82.940674
2017-05-20 00:34:30 +0800, HIH6130, 24.322205, 82.934570
2017-05-20 00:35:00 +0800, HIH6130, 24.328918, 82.922363
2017-05-20 00:35:30 +0800, HIH6130, 24.332275, 82.897949
2017-05-20 00:36:00 +0800, HIH6130, 24.342346, 82.885742
2017-05-20 00:36:30 +0800, HIH6130, 24.349060, 82.869469
2017-05-20 00:37:00 +0800, HIH6130, 24.349060, 82.849121
2017-05-20 00:37:30 +0800, HIH6130, 24.369202, 82.836914
2017-05-20 00:38:00 +0800, HIH6130, 24.372559, 82.830811
2017-05-20 00:38:30 +0800, HIH6130, 24.385986, 82.806396
2017-05-20 00:39:00 +0800, HIH6130, 24.385986, 82.800293
2017-05-20 00:39:30 +0800, HIH6130, 24.385986, 82.788086
2017-05-20 00:40:00 +0800, HIH6130, 24.402771, 82.781982
2017-05-20 00:40:30 +0800, HIH6130, 24.406128, 82.769775
2017-05-20 00:41:00 +0800, HIH6130, 24.412842, 82.751465
2017-05-20 00:41:30 +0800, HIH6130, 24.412842, 82.751465
2017-05-20 00:42:00 +0800, HIH6130, 24.426270, 82.739258
2017-05-20 00:42:30 +0800, HIH6130, 24.419556, 82.739258
2017-05-20 00:43:00 +0800, HIH6130, 24.432983, 82.733154
2017-05-20 00:43:30 +0800, HIH6130, 24.436340, 82.720947
2017-05-20 00:44:00 +0800, HIH6130, 24.439697, 82.714844
2017-05-20 00:44:30 +0800, HIH6130, 24.443054, 82.714844
2017-05-20 00:45:00 +0800, HIH6130, 24.443054, 82.696533
2017-05-20 00:45:30 +0800, HIH6130, 24.453125, 82.696533
2017-05-20 00:46:00 +0800, HIH6130, 24.466553, 82.698570
2017-05-20 00:46:30 +0800, HIH6130, 24.463196, 82.696533
2017-05-20 00:47:00 +0800, HIH6130, 24.463196, 82.680260
2017-05-20 00:47:30 +0800, HIH6130, 24.469910, 82.680260
2017-05-20 00:48:00 +0800, HIH6130, 24.473267, 82.672119
2017-05-20 00:48:30 +0800, HIH6130, 24.473267, 82.666016
2017-05-20 00:49:00 +0800, HIH6130, 24.479980, 82.672119
2017-05-20 00:49:30 +0800, HIH6130, 24.479980, 82.666016
2017-05-20 00:50:00 +0800, HIH6130, 24.479980, 82.666016
2017-05-20 00:50:30 +0800, HIH6130, 24.486694, 82.666016
2017-05-20 00:51:00 +0800, HIH6130, 24.496765, 82.659912
2017-05-20 00:51:30 +0800, HIH6130, 24.503479, 82.653809
2017-05-20 00:52:01 +0800, HIH6130, 24.490051, 82.647705
2017-05-20 00:52:31 +0800, HIH6130, 24.496765, 82.647705
2017-05-20 00:53:01 +0800, HIH6130, 24.506836, 82.647705
2017-05-20 00:53:31 +0800, HIH6130, 24.513550, 82.641602
2017-05-20 00:54:01 +0800, HIH6130, 24.513550, 82.641602
2017-05-20 00:54:31 +0800, HIH6130, 24.510193, 82.629395
2017-05-20 00:55:01 +0800, HIH6130, 24.510193, 82.629395
2017-05-20 00:55:31 +0800, HIH6130, 24.520264, 82.629395
2017-05-20 00:56:01 +0800, HIH6130, 24.516907, 82.623291
2017-05-20 00:56:31 +0800, HIH6130, 24.523621, 82.629395
2017-05-20 00:57:01 +0800, HIH6130, 24.537048, 82.623291
