DateTime, Sensor, Temperature (Celcius)
2017-04-25 00:00:21 +0800, MAX6675, 25.181818
2017-04-25 00:00:45 +0800, MAX6675, 25.045454
2017-04-25 00:01:10 +0800, MAX6675, 24.954546
2017-04-25 00:01:34 +0800, MAX6675, 25.068182
2017-04-25 00:01:59 +0800, MAX6675, 25.204546
2017-04-25 00:02:23 +0800, MAX6675, 25.181818
2017-04-25 00:02:48 +0800, MAX6675, 25.068182
2017-04-25 00:03:12 +0800, MAX6675, 25.181818
2017-04-25 00:03:37 +0800, MAX6675, 25.113636
2017-04-25 00:04:01 +0800, MAX6675, 25.113636
2017-04-25 00:04:26 +0800, MAX6675, 25.022728
2017-04-25 00:04:50 +0800, MAX6675, 25.068182
2017-04-25 00:05:15 +0800, MAX6675, 25.090910
2017-04-25 00:05:39 +0800, MAX6675, 25.090910
2017-04-25 00:06:04 +0800, MAX6675, 25.136364
2017-04-25 00:06:28 +0800, MAX6675, 25.181818
2017-04-25 00:06:53 +0800, MAX6675, 25.181818
2017-04-25 00:07:17 +0800, MAX6675, 25.068182
2017-04-25 00:07:42 +0800, MAX6675, 25.181818
2017-04-25 00:08:06 +0800, MAX6675, 24.931818
2017-04-25 00:08:31 +0800, MAX6675, 25.000000
2017-04-25 00:08:55 +0800, MAX6675, 25.022728
2017-04-25 00:09:20 +0800, MAX6675, 25.181818
2017-04-25 00:09:44 +0800, MAX6675, 25.159090
2017-04-25 00:10:09 +0800, MAX6675, 25.022728
2017-04-25 00:10:33 +0800, MAX6675, 25.204546
2017-04-25 00:10:58 +0800, MAX6675, 25.022728
2017-04-25 00:11:22 +0800, MAX6675, 24.977272
2017-04-25 00:11:47 +0800, MAX6675, 25.204546
2017-04-25 00:12:11 +0800, MAX6675, 25.204546
2017-04-25 00:12:36 +0800, MAX6675, 25.204546
2017-04-25 00:13:00 +0800, MAX6675, 25.000000
2017-04-25 00:13:24 +0800, MAX6675, 25.181818
2017-04-25 00:13:49 +0800, MAX6675, 25.045454
2017-04-25 00:14:13 +0800, MAX6675, 25.045454
2017-04-25 00:14:38 +0800, MAX6675, 25.159090
2017-04-25 00:15:02 +0800, MAX6675, 25.090910
2017-04-25 00:15:27 +0800, MAX6675, 25.181818
2017-04-25 00:15:51 +0800, MAX6675, 25.090910
2017-04-25 00:16:16 +0800, MAX6675, 25.181818
2017-04-25 00:16:40 +0800, MAX6675, 25.181818
2017-04-25 00:17:05 +0800, MAX6675, 25.045454
2017-04-25 00:17:29 +0800, MAX6675, 25.136364
2017-04-25 00:17:54 +0800, MAX6675, 25.000000
2017-04-25 00:18:18 +0800, MAX6675, 24.954546
2017-04-25 00:18:43 +0800, MAX6675, 25.068182
2017-04-25 00:19:07 +0800, MAX6675, 25.022728
2017-04-25 00:19:32 +0800, MAX6675, 25.136364
2017-04-25 00:19:56 +0800, MAX6675, 25.204546
2017-04-25 00:20:21 +0800, MAX6675, 25.181818
2017-04-25 00:20:45 +0800, MAX6675, 25.113636
2017-04-25 00:21:10 +0800, MAX6675, 24.909090
2017-04-25 00:21:34 +0800, MAX6675, 25.090910
2017-04-25 00:21:59 +0800, MAX6675, 25.159090
2017-04-25 00:22:23 +0800, MAX6675, 25.113636
2017-04-25 00:22:48 +0800, MAX6675, 25.045454
2017-04-25 00:23:12 +0800, MAX6675, 25.113636
2017-04-25 00:23:37 +0800, MAX6675, 25.113636
2017-04-25 00:24:01 +0800, MAX6675, 25.136364
2017-04-25 00:24:26 +0800, MAX6675, 25.022728
2017-04-25 00:24:50 +0800, MAX6675, 25.113636
2017-04-25 00:25:15 +0800, MAX6675, 24.977272
2017-04-25 00:25:39 +0800, MAX6675, 25.181818
2017-04-25 00:26:03 +0800, MAX6675, 25.022728
2017-04-25 00:26:28 +0800, MAX6675, 25.090910
2017-04-25 00:26:52 +0800, MAX6675, 25.159090
2017-04-25 00:27:17 +0800, MAX6675, 25.068182
2017-04-25 00:27:41 +0800, MAX6675, 25.227272
2017-04-25 00:28:06 +0800, MAX6675, 25.000000
2017-04-25 00:28:30 +0800, MAX6675, 25.000000
2017-04-25 00:28:55 +0800, MAX6675, 25.090910
2017-04-25 00:29:19 +0800, MAX6675, 25.136364
2017-04-25 00:29:44 +0800, MAX6675, 25.090910
2017-04-25 00:30:08 +0800, MAX6675, 25.000000
2017-04-25 00:30:33 +0800, MAX6675, 24.863636
2017-04-25 00:30:57 +0800, MAX6675, 25.431818
2017-04-25 00:31:22 +0800, MAX6675, 26.295454
2017-04-25 00:31:46 +0800, MAX6675, 27.272728
2017-04-25 00:32:11 +0800, MAX6675, 28.727272
2017-04-25 00:32:35 +0800, MAX6675, 30.090910
2017-04-25 00:33:00 +0800, MAX6675, 31.431818
2017-04-25 00:33:24 +0800, MAX6675, 32.772728
2017-04-25 00:33:49 +0800, MAX6675, 34.136364
2017-04-25 00:34:13 +0800, MAX6675, 35.522728
2017-04-25 00:34:38 +0800, MAX6675, 36.613636
2017-04-25 00:35:02 +0800, MAX6675, 37.704544
2017-04-25 00:35:27 +0800, MAX6675, 38.568180
2017-04-25 00:35:51 +0800, MAX6675, 39.477272
2017-04-25 00:36:16 +0800, MAX6675, 40.318180
2017-04-25 00:36:40 +0800, MAX6675, 40.909092
2017-04-25 00:37:05 +0800, MAX6675, 41.500000
2017-04-25 00:37:29 +0800, MAX6675, 42.022728
2017-04-25 00:37:54 +0800, MAX6675, 42.500000
2017-04-25 00:38:18 +0800, MAX6675, 42.750000
2017-04-25 00:38:42 +0800, MAX6675, 43.181820
2017-04-25 00:39:07 +0800, MAX6675, 43.386364
2017-04-25 00:39:31 +0800, MAX6675, 43.840908
2017-04-25 00:39:56 +0800, MAX6675, 43.840908
2017-04-25 00:40:20 +0800, MAX6675, 44.227272
2017-04-25 00:40:45 +0800, MAX6675, 44.318180
2017-04-25 00:41:09 +0800, MAX6675, 44.636364
2017-04-25 00:41:34 +0800, MAX6675, 44.409092
2017-04-25 00:41:58 +0800, MAX6675, 44.590908
2017-04-25 00:42:23 +0800, MAX6675, 45.000000
2017-04-25 00:42:47 +0800, MAX6675, 44.772728
2017-04-25 00:43:12 +0800, MAX6675, 44.818180
2017-04-25 00:43:36 +0800, MAX6675, 45.045456
2017-04-25 00:44:01 +0800, MAX6675, 44.977272
