DateTime, Sensor, Temperature (Celcius), Relative Humidity (%)
2017-04-26 00:00:10 +0800, HIH6130, 23.435974, 82.080078
2017-04-26 00:00:40 +0800, HIH6130, 23.429260, 82.071938
2017-04-26 00:01:10 +0800, HIH6130, 23.432617, 82.082115
2017-04-26 00:01:40 +0800, HIH6130, 23.429260, 82.078041
2017-04-26 00:02:10 +0800, HIH6130, 23.435974, 82.092285
2017-04-26 00:02:40 +0800, HIH6130, 23.435974, 82.098389
2017-04-26 00:03:10 +0800, HIH6130, 23.425903, 82.076012
2017-04-26 00:03:40 +0800, HIH6130, 23.432617, 82.088219
2017-04-26 00:04:10 +0800, HIH6130, 23.425903, 82.084145
2017-04-26 00:04:40 +0800, HIH6130, 23.435974, 82.092285
2017-04-26 00:05:10 +0800, HIH6130, 23.432617, 82.088219
2017-04-26 00:05:40 +0800, HIH6130, 23.425903, 82.076012
2017-04-26 00:06:10 +0800, HIH6130, 23.429260, 82.080078
2017-04-26 00:06:40 +0800, HIH6130, 23.432617, 82.088219
2017-04-26 00:07:10 +0800, HIH6130, 23.432617, 82.082115
2017-04-26 00:07:40 +0800, HIH6130, 23.429260, 82.086182
2017-04-26 00:08:10 +0800, HIH6130, 23.432617, 82.096352
2017-04-26 00:08:40 +0800, HIH6130, 23.432617, 82.088219
2017-04-26 00:09:10 +0800, HIH6130, 23.429260, 82.094322
2017-04-26 00:09:40 +0800, HIH6130, 23.432617, 82.096352
2017-04-26 00:10:10 +0800, HIH6130, 23.432617, 82.096352
2017-04-26 00:10:40 +0800, HIH6130, 23.429260, 82.094322
2017-04-26 00:11:10 +0800, HIH6130, 23.432617, 82.096352
2017-04-26 00:11:40 +0800, HIH6130, 23.432617, 82.096352
2017-04-26 00:12:10 +0800, HIH6130, 23.429260, 82.094322
2017-04-26 00:12:40 +0800, HIH6130, 23.432617, 82.096352
2017-04-26 00:13:10 +0800, HIH6130, 23.435974, 82.098389
2017-04-26 00:13:40 +0800, HIH6130, 23.429260, 82.094322
2017-04-26 00:14:10 +0800, HIH6130, 23.432617, 82.096352
2017-04-26 00:14:40 +0800, HIH6130, 23.429260, 82.094322
2017-04-26 00:15:10 +0800, HIH6130, 23.435974, 82.098389
2017-04-26 00:15:40 +0800, HIH6130, 23.435974, 82.098389
2017-04-26 00:16:10 +0800, HIH6130, 23.429260, 82.094322
2017-04-26 00:16:40 +0800, HIH6130, 23.425903, 82.094322
2017-04-26 00:17:10 +0800, HIH6130, 23.429260, 82.100426
2017-04-26 00:17:40 +0800, HIH6130, 23.429260, 82.100426
2017-04-26 00:18:10 +0800, HIH6130, 23.432617, 82.096352
2017-04-26 00:18:40 +0800, HIH6130, 23.435974, 82.098389
2017-04-26 00:19:10 +0800, HIH6130, 23.429260, 82.094322
2017-04-26 00:19:40 +0800, HIH6130, 23.435974, 82.098389
2017-04-26 00:20:10 +0800, HIH6130, 23.432617, 82.108559
2017-04-26 00:20:40 +0800, HIH6130, 23.435974, 82.104492
2017-04-26 00:21:10 +0800, HIH6130, 23.429260, 82.098389
