DateTime, Temperature (Celcius), Relative Humidity (%)
2017-04-17 00:00:16 +0800, 23.805237, 83.945717
2017-04-17 00:00:46 +0800, 23.818665, 83.941650
2017-04-17 00:01:16 +0800, 23.822021, 83.937584
2017-04-17 00:01:46 +0800, 23.818665, 83.949791
2017-04-17 00:02:16 +0800, 23.815308, 83.941650
2017-04-17 00:02:46 +0800, 23.818665, 83.941650
2017-04-17 00:03:16 +0800, 23.818665, 83.941650
2017-04-17 00:03:46 +0800, 23.818665, 83.941650
2017-04-17 00:04:16 +0800, 23.822021, 83.937584
2017-04-17 00:04:46 +0800, 23.818665, 83.941650
2017-04-17 00:05:16 +0800, 23.825378, 83.933510
2017-04-17 00:05:46 +0800, 23.818665, 83.941650
2017-04-17 00:06:16 +0800, 23.822021, 83.937584
2017-04-17 00:06:46 +0800, 23.822021, 83.937584
2017-04-17 00:07:16 +0800, 23.822021, 83.937584
2017-04-17 00:07:46 +0800, 23.811951, 83.941650
2017-04-17 00:08:16 +0800, 23.818665, 83.941650
2017-04-17 00:08:46 +0800, 23.822021, 83.937584
2017-04-17 00:09:16 +0800, 23.818665, 83.941650
2017-04-17 00:09:46 +0800, 23.818665, 83.941650
2017-04-17 00:10:16 +0800, 23.822021, 83.937584
2017-04-17 00:10:46 +0800, 23.811951, 83.941650
2017-04-17 00:11:16 +0800, 23.811951, 83.941650
2017-04-17 00:11:46 +0800, 23.818665, 83.941650
2017-04-17 00:12:16 +0800, 23.818665, 83.941650
2017-04-17 00:12:46 +0800, 23.818665, 83.941650
2017-04-17 00:13:16 +0800, 23.818665, 83.941650
2017-04-17 00:13:46 +0800, 23.818665, 83.941650
2017-04-17 00:14:16 +0800, 23.818665, 83.941650
2017-04-17 00:14:46 +0800, 23.822021, 83.937584
2017-04-17 00:15:16 +0800, 23.811951, 83.941650
2017-04-17 00:15:46 +0800, 23.818665, 83.941650
2017-04-17 00:16:16 +0800, 23.818665, 83.941650
2017-04-17 00:16:46 +0800, 23.818665, 83.933510
2017-04-17 00:17:16 +0800, 23.818665, 83.941650
2017-04-17 00:17:46 +0800, 23.805237, 83.941650
2017-04-17 00:18:16 +0800, 23.818665, 83.941650
2017-04-17 00:18:46 +0800, 23.818665, 83.933510
2017-04-17 00:19:16 +0800, 23.818665, 83.933510
2017-04-17 00:19:46 +0800, 23.822021, 83.921303
2017-04-17 00:20:16 +0800, 23.822021, 83.929443
2017-04-17 00:20:46 +0800, 23.822021, 83.923340
2017-04-17 00:21:16 +0800, 23.818665, 83.917236
2017-04-17 00:21:46 +0800, 23.811951, 83.925377
2017-04-17 00:22:16 +0800, 23.818665, 83.917236
2017-04-17 00:22:46 +0800, 23.822021, 83.915199
2017-04-17 00:23:16 +0800, 23.818665, 83.917236
2017-04-17 00:23:46 +0800, 23.818665, 83.917236
2017-04-17 00:24:16 +0800, 23.811951, 83.917236
2017-04-17 00:24:46 +0800, 23.825378, 83.913170
2017-04-17 00:25:16 +0800, 23.822021, 83.915199
2017-04-17 00:25:46 +0800, 23.818665, 83.917236
2017-04-17 00:26:16 +0800, 23.818665, 83.917236
2017-04-17 00:26:46 +0800, 23.822021, 83.915199
2017-04-17 00:27:16 +0800, 23.822021, 83.915199
2017-04-17 00:27:46 +0800, 23.822021, 83.915199
2017-04-17 00:28:16 +0800, 23.822021, 83.915199
2017-04-17 00:28:46 +0800, 23.825378, 83.913170
2017-04-17 00:29:16 +0800, 23.811951, 83.917236
2017-04-17 00:29:46 +0800, 23.822021, 83.915199
2017-04-17 00:30:16 +0800, 23.822021, 83.915199
2017-04-17 00:30:46 +0800, 23.822021, 83.935547
2017-04-17 00:31:16 +0800, 23.822021, 83.951820
2017-04-17 00:31:46 +0800, 23.828735, 83.947754
2017-04-17 00:32:16 +0800, 23.835449, 83.947754
2017-04-17 00:32:46 +0800, 23.852234, 83.949791
2017-04-17 00:33:16 +0800, 23.855591, 83.941650
2017-04-17 00:33:46 +0800, 23.865662, 83.941650
2017-04-17 00:34:16 +0800, 23.869019, 83.917236
2017-04-17 00:34:46 +0800, 23.885803, 83.911133
2017-04-17 00:35:16 +0800, 23.892517, 83.905029
2017-04-17 00:35:46 +0800, 23.899231, 83.898926
2017-04-17 00:36:16 +0800, 23.912659, 83.898926
2017-04-17 00:36:46 +0800, 23.922729, 83.880615
2017-04-17 00:37:16 +0800, 23.932800, 83.880615
2017-04-17 00:37:46 +0800, 23.939514, 83.874512
2017-04-17 00:38:16 +0800, 23.952942, 83.880615
2017-04-17 00:38:46 +0800, 23.956299, 83.866371
2017-04-17 00:39:16 +0800, 23.966370, 83.862305
2017-04-17 00:39:46 +0800, 23.969727, 83.856201
2017-04-17 00:40:16 +0800, 23.976440, 83.850098
