DateTime, Sensor, Temperature (Celcius)
2017-04-29 00:00:18 +0800, MAX6675, 24.227272
2017-04-29 00:00:43 +0800, MAX6675, 24.386364
2017-04-29 00:01:07 +0800, MAX6675, 24.295454
2017-04-29 00:01:32 +0800, MAX6675, 24.363636
2017-04-29 00:01:56 +0800, MAX6675, 24.386364
2017-04-29 00:02:21 +0800, MAX6675, 24.318182
2017-04-29 00:02:45 +0800, MAX6675, 24.272728
2017-04-29 00:03:09 +0800, MAX6675, 24.318182
2017-04-29 00:03:34 +0800, MAX6675, 24.181818
2017-04-29 00:03:58 +0800, MAX6675, 24.250000
2017-04-29 00:04:23 +0800, MAX6675, 24.431818
2017-04-29 00:04:47 +0800, MAX6675, 24.295454
2017-04-29 00:05:12 +0800, MAX6675, 24.204546
2017-04-29 00:05:36 +0800, MAX6675, 24.318182
2017-04-29 00:06:01 +0800, MAX6675, 24.363636
2017-04-29 00:06:25 +0800, MAX6675, 24.250000
2017-04-29 00:06:50 +0800, MAX6675, 24.181818
2017-04-29 00:07:14 +0800, MAX6675, 24.204546
2017-04-29 00:07:39 +0800, MAX6675, 24.295454
2017-04-29 00:08:03 +0800, MAX6675, 24.318182
2017-04-29 00:08:28 +0800, MAX6675, 24.340910
2017-04-29 00:08:52 +0800, MAX6675, 24.295454
2017-04-29 00:09:17 +0800, MAX6675, 24.159090
2017-04-29 00:09:41 +0800, MAX6675, 24.272728
2017-04-29 00:10:06 +0800, MAX6675, 24.250000
2017-04-29 00:10:30 +0800, MAX6675, 24.340910
2017-04-29 00:10:55 +0800, MAX6675, 24.090910
2017-04-29 00:11:19 +0800, MAX6675, 24.227272
2017-04-29 00:11:44 +0800, MAX6675, 24.250000
2017-04-29 00:12:08 +0800, MAX6675, 24.113636
2017-04-29 00:12:33 +0800, MAX6675, 24.068182
2017-04-29 00:12:57 +0800, MAX6675, 24.159090
2017-04-29 00:13:22 +0800, MAX6675, 24.136364
2017-04-29 00:13:46 +0800, MAX6675, 24.295454
2017-04-29 00:14:11 +0800, MAX6675, 24.159090
2017-04-29 00:14:35 +0800, MAX6675, 24.000000
2017-04-29 00:15:00 +0800, MAX6675, 24.318182
2017-04-29 00:15:24 +0800, MAX6675, 24.272728
