DateTime, Sensor, Temperature (Celcius)
2017-09-28 00:00:00 +0800, MAX6675, 31.090910
2017-09-28 00:00:24 +0800, MAX6675, 31.113636
2017-09-28 00:00:49 +0800, MAX6675, 31.090910
2017-09-28 00:01:13 +0800, MAX6675, 31.068182
2017-09-28 00:01:38 +0800, MAX6675, 31.136364
2017-09-28 00:02:02 +0800, MAX6675, 31.113636
2017-09-28 00:02:27 +0800, MAX6675, 31.181818
2017-09-28 00:02:51 +0800, MAX6675, 31.250000
2017-09-28 00:03:15 +0800, MAX6675, 31.045454
2017-09-28 00:03:40 +0800, MAX6675, 31.113636
2017-09-28 00:04:04 +0800, MAX6675, 31.136364
2017-09-28 00:04:29 +0800, MAX6675, 31.136364
2017-09-28 00:04:53 +0800, MAX6675, 31.204546
2017-09-28 00:05:18 +0800, MAX6675, 31.295454
2017-09-28 00:05:42 +0800, MAX6675, 31.204546
2017-09-28 00:06:07 +0800, MAX6675, 31.227272
2017-09-28 00:06:31 +0800, MAX6675, 31.181818
2017-09-28 00:06:56 +0800, MAX6675, 31.022728
2017-09-28 00:07:20 +0800, MAX6675, 31.068182
2017-09-28 00:07:45 +0800, MAX6675, 31.272728
2017-09-28 00:08:09 +0800, MAX6675, 31.159090
2017-09-28 00:08:34 +0800, MAX6675, 31.250000
2017-09-28 00:08:58 +0800, MAX6675, 31.204546
2017-09-28 00:09:23 +0800, MAX6675, 31.113636
2017-09-28 00:09:47 +0800, MAX6675, 31.136364
2017-09-28 00:10:12 +0800, MAX6675, 31.227272
2017-09-28 00:10:36 +0800, MAX6675, 31.181818
2017-09-28 00:11:01 +0800, MAX6675, 31.136364
2017-09-28 00:11:25 +0800, MAX6675, 31.295454
2017-09-28 00:11:50 +0800, MAX6675, 31.272728
2017-09-28 00:12:14 +0800, MAX6675, 31.136364
2017-09-28 00:12:39 +0800, MAX6675, 31.136364
2017-09-28 00:13:03 +0800, MAX6675, 31.272728
2017-09-28 00:13:28 +0800, MAX6675, 31.159090
2017-09-28 00:13:52 +0800, MAX6675, 31.227272
2017-09-28 00:14:17 +0800, MAX6675, 31.181818
2017-09-28 00:14:41 +0800, MAX6675, 31.159090
2017-09-28 00:15:05 +0800, MAX6675, 31.136364
2017-09-28 00:15:30 +0800, MAX6675, 31.204546
2017-09-28 00:15:54 +0800, MAX6675, 31.159090
2017-09-28 00:16:19 +0800, MAX6675, 31.318182
2017-09-28 00:16:43 +0800, MAX6675, 31.090910
2017-09-28 00:17:08 +0800, MAX6675, 31.136364
2017-09-28 00:17:32 +0800, MAX6675, 31.250000
2017-09-28 00:17:57 +0800, MAX6675, 31.159090
2017-09-28 00:18:21 +0800, MAX6675, 31.159090
2017-09-28 00:18:46 +0800, MAX6675, 31.136364
2017-09-28 00:19:10 +0800, MAX6675, 31.159090
2017-09-28 00:19:35 +0800, MAX6675, 31.159090
2017-09-28 00:19:59 +0800, MAX6675, 31.204546
2017-09-28 00:20:24 +0800, MAX6675, 31.204546
2017-09-28 00:20:48 +0800, MAX6675, 31.250000
2017-09-28 00:21:13 +0800, MAX6675, 31.022728
2017-09-28 00:21:37 +0800, MAX6675, 31.204546
2017-09-28 00:22:02 +0800, MAX6675, 31.181818
2017-09-28 00:22:26 +0800, MAX6675, 31.159090
2017-09-28 00:22:51 +0800, MAX6675, 31.250000
2017-09-28 00:23:15 +0800, MAX6675, 31.318182
2017-09-28 00:23:40 +0800, MAX6675, 31.090910
2017-09-28 00:24:04 +0800, MAX6675, 31.272728
2017-09-28 00:24:29 +0800, MAX6675, 31.386364
2017-09-28 00:24:53 +0800, MAX6675, 31.272728
2017-09-28 00:25:18 +0800, MAX6675, 31.386364
2017-09-28 00:25:42 +0800, MAX6675, 31.250000
2017-09-28 00:26:07 +0800, MAX6675, 31.250000
2017-09-28 00:26:31 +0800, MAX6675, 31.227272
2017-09-28 00:26:55 +0800, MAX6675, 31.340910
