DateTime, Temperature (Celcius)
2017-03-16 00:00:08 +0800, 20.204546
2017-03-16 00:00:32 +0800, 20.363636
2017-03-16 00:00:57 +0800, 20.522728
2017-03-16 00:01:21 +0800, 20.545454
2017-03-16 00:01:46 +0800, 20.545454
2017-03-16 00:02:10 +0800, 20.477272
2017-03-16 00:02:35 +0800, 20.295454
2017-03-16 00:02:59 +0800, 20.386364
2017-03-16 00:03:24 +0800, 20.500000
2017-03-16 00:03:48 +0800, 20.386364
2017-03-16 00:04:13 +0800, 20.431818
2017-03-16 00:04:37 +0800, 20.318182
2017-03-16 00:05:02 +0800, 20.340910
2017-03-16 00:05:26 +0800, 20.545454
2017-03-16 00:05:51 +0800, 20.522728
2017-03-16 00:06:15 +0800, 20.500000
2017-03-16 00:06:40 +0800, 20.386364
2017-03-16 00:07:04 +0800, 20.363636
2017-03-16 00:07:29 +0800, 20.431818
2017-03-16 00:07:53 +0800, 20.386364
2017-03-16 00:08:18 +0800, 20.386364
2017-03-16 00:08:42 +0800, 20.363636
2017-03-16 00:09:06 +0800, 20.431818
2017-03-16 00:09:31 +0800, 20.431818
2017-03-16 00:09:55 +0800, 20.454546
2017-03-16 00:10:20 +0800, 20.454546
2017-03-16 00:10:44 +0800, 20.204546
2017-03-16 00:11:09 +0800, 20.318182
2017-03-16 00:11:33 +0800, 20.409090
2017-03-16 00:11:58 +0800, 20.295454
2017-03-16 00:12:22 +0800, 20.386364
2017-03-16 00:12:47 +0800, 20.318182
2017-03-16 00:13:11 +0800, 20.568182
2017-03-16 00:13:36 +0800, 20.431818
2017-03-16 00:14:00 +0800, 20.431818
2017-03-16 00:14:25 +0800, 20.454546
2017-03-16 00:14:49 +0800, 20.613636
2017-03-16 00:15:14 +0800, 20.386364
2017-03-16 00:15:38 +0800, 20.386364
2017-03-16 00:16:03 +0800, 20.454546
2017-03-16 00:16:27 +0800, 20.545454
2017-03-16 00:16:52 +0800, 20.477272
2017-03-16 00:17:16 +0800, 20.477272
2017-03-16 00:17:41 +0800, 20.431818
2017-03-16 00:18:05 +0800, 20.363636
2017-03-16 00:18:30 +0800, 20.363636
2017-03-16 00:18:54 +0800, 20.477272
2017-03-16 00:19:19 +0800, 20.409090
2017-03-16 00:19:43 +0800, 20.500000
2017-03-16 00:20:08 +0800, 20.340910
2017-03-16 00:20:32 +0800, 20.454546
2017-03-16 00:20:57 +0800, 20.454546
2017-03-16 00:21:21 +0800, 20.500000
2017-03-16 00:21:46 +0800, 20.386364
2017-03-16 00:22:10 +0800, 20.409090
2017-03-16 00:22:34 +0800, 20.454546
2017-03-16 00:22:59 +0800, 20.522728
2017-03-16 00:23:23 +0800, 20.477272
2017-03-16 00:23:48 +0800, 20.477272
2017-03-16 00:24:12 +0800, 20.272728
2017-03-16 00:24:37 +0800, 20.409090
2017-03-16 00:25:01 +0800, 20.477272
2017-03-16 00:25:26 +0800, 20.386364
2017-03-16 00:25:50 +0800, 20.204546
2017-03-16 00:26:15 +0800, 20.409090
2017-03-16 00:26:39 +0800, 20.227272
2017-03-16 00:27:04 +0800, 20.340910
2017-03-16 00:27:28 +0800, 20.363636
2017-03-16 00:27:53 +0800, 20.318182
2017-03-16 00:28:17 +0800, 20.454546
2017-03-16 00:28:42 +0800, 20.477272
2017-03-16 00:29:06 +0800, 20.454546
2017-03-16 00:29:31 +0800, 20.431818
2017-03-16 00:29:55 +0800, 20.454546
2017-03-16 00:30:20 +0800, 20.386364
2017-03-16 00:30:44 +0800, 20.500000
2017-03-16 00:31:09 +0800, 21.181818
2017-03-16 00:31:33 +0800, 22.068182
2017-03-16 00:31:58 +0800, 23.090910
2017-03-16 00:32:22 +0800, 24.454546
2017-03-16 00:32:47 +0800, 25.590910
