DateTime, Temperature (Celcius), Relative Humidity (%)
2017-03-24 00:00:28 +0800, 21.358032, 81.011963
2017-03-24 00:00:29 +0800, 21.358032, 81.011963
2017-03-24 00:00:58 +0800, 21.354675, 81.005859
2017-03-24 00:00:59 +0800, 21.354675, 81.005859
2017-03-24 00:01:28 +0800, 21.358032, 81.005859
2017-03-24 00:01:29 +0800, 21.358032, 81.005859
2017-03-24 00:01:58 +0800, 21.358032, 80.989586
2017-03-24 00:01:59 +0800, 21.358032, 80.989586
2017-03-24 00:02:28 +0800, 21.354675, 80.989586
2017-03-24 00:02:29 +0800, 21.354675, 80.989586
2017-03-24 00:02:58 +0800, 21.358032, 80.981445
2017-03-24 00:02:59 +0800, 21.358032, 80.981445
2017-03-24 00:03:28 +0800, 21.354675, 80.981445
2017-03-24 00:03:29 +0800, 21.354675, 80.981445
2017-03-24 00:03:58 +0800, 21.354675, 80.981445
2017-03-24 00:03:59 +0800, 21.354675, 80.981445
2017-03-24 00:04:28 +0800, 21.354675, 80.981445
2017-03-24 00:04:29 +0800, 21.354675, 80.981445
2017-03-24 00:04:58 +0800, 21.358032, 80.981445
2017-03-24 00:04:59 +0800, 21.358032, 80.981445
2017-03-24 00:05:28 +0800, 21.354675, 80.975342
2017-03-24 00:05:29 +0800, 21.354675, 80.975342
2017-03-24 00:05:58 +0800, 21.351318, 80.963135
2017-03-24 00:05:59 +0800, 21.351318, 80.963135
2017-03-24 00:06:28 +0800, 21.358032, 80.963135
2017-03-24 00:06:29 +0800, 21.358032, 80.963135
2017-03-24 00:06:58 +0800, 21.358032, 80.963135
2017-03-24 00:06:59 +0800, 21.358032, 80.963135
2017-03-24 00:07:28 +0800, 21.351318, 80.963135
2017-03-24 00:07:29 +0800, 21.351318, 80.963135
2017-03-24 00:07:58 +0800, 21.351318, 80.963135
2017-03-24 00:07:59 +0800, 21.351318, 80.963135
2017-03-24 00:08:28 +0800, 21.347961, 80.963135
2017-03-24 00:08:29 +0800, 21.347961, 80.963135
2017-03-24 00:08:58 +0800, 21.354675, 80.944824
2017-03-24 00:08:59 +0800, 21.354675, 80.944824
2017-03-24 00:09:28 +0800, 21.354675, 80.950928
2017-03-24 00:09:29 +0800, 21.354675, 80.950928
2017-03-24 00:09:58 +0800, 21.354675, 80.944824
2017-03-24 00:09:59 +0800, 21.354675, 80.944824
2017-03-24 00:10:28 +0800, 21.351318, 80.944824
2017-03-24 00:10:29 +0800, 21.351318, 80.944824
2017-03-24 00:10:58 +0800, 21.344604, 80.944824
2017-03-24 00:10:59 +0800, 21.344604, 80.944824
2017-03-24 00:11:28 +0800, 21.351318, 80.938721
2017-03-24 00:11:29 +0800, 21.351318, 80.938721
2017-03-24 00:11:58 +0800, 21.351318, 80.926514
2017-03-24 00:11:59 +0800, 21.351318, 80.926514
2017-03-24 00:12:28 +0800, 21.344604, 80.926514
2017-03-24 00:12:29 +0800, 21.344604, 80.926514
2017-03-24 00:12:58 +0800, 21.351318, 80.926514
2017-03-24 00:12:59 +0800, 21.351318, 80.926514
2017-03-24 00:13:28 +0800, 21.344604, 80.926514
2017-03-24 00:13:29 +0800, 21.344604, 80.926514
2017-03-24 00:13:58 +0800, 21.344604, 80.926514
2017-03-24 00:13:59 +0800, 21.344604, 80.926514
2017-03-24 00:14:28 +0800, 21.337891, 80.914307
2017-03-24 00:14:29 +0800, 21.337891, 80.914307
2017-03-24 00:14:58 +0800, 21.351318, 80.908203
2017-03-24 00:14:59 +0800, 21.351318, 80.908203
2017-03-24 00:15:28 +0800, 21.337891, 80.908203
2017-03-24 00:15:29 +0800, 21.337891, 80.908203
2017-03-24 00:15:58 +0800, 21.351318, 80.908203
2017-03-24 00:15:59 +0800, 21.351318, 80.908203
2017-03-24 00:16:28 +0800, 21.351318, 80.908203
2017-03-24 00:16:29 +0800, 21.351318, 80.908203
2017-03-24 00:16:58 +0800, 21.337891, 80.889893
2017-03-24 00:16:59 +0800, 21.337891, 80.889893
2017-03-24 00:17:28 +0800, 21.337891, 80.889893
2017-03-24 00:17:29 +0800, 21.337891, 80.889893
2017-03-24 00:17:58 +0800, 21.344604, 80.889893
2017-03-24 00:17:59 +0800, 21.344604, 80.889893
2017-03-24 00:18:28 +0800, 21.331177, 80.889893
2017-03-24 00:18:29 +0800, 21.331177, 80.889893
2017-03-24 00:18:58 +0800, 21.344604, 80.889893
2017-03-24 00:18:59 +0800, 21.344604, 80.889893
2017-03-24 00:19:28 +0800, 21.344604, 80.881752
2017-03-24 00:19:29 +0800, 21.344604, 80.881752
2017-03-24 00:19:58 +0800, 21.337891, 80.873619
2017-03-24 00:19:59 +0800, 21.337891, 80.873619
2017-03-24 00:20:28 +0800, 21.344604, 80.873619
2017-03-24 00:20:29 +0800, 21.344604, 80.873619
2017-03-24 00:20:58 +0800, 21.337891, 80.865479
2017-03-24 00:20:59 +0800, 21.337891, 80.865479
2017-03-24 00:21:28 +0800, 21.331177, 80.865479
2017-03-24 00:21:29 +0800, 21.331177, 80.865479
2017-03-24 00:21:58 +0800, 21.337891, 80.865479
2017-03-24 00:21:59 +0800, 21.337891, 80.865479
2017-03-24 00:22:28 +0800, 21.337891, 80.865479
2017-03-24 00:22:29 +0800, 21.337891, 80.865479
2017-03-24 00:22:58 +0800, 21.337891, 80.853271
