DateTime, Sensor, Temperature (Celcius)
2017-10-21 00:00:04 +0800, MAX6675, 27.954546
2017-10-21 00:00:29 +0800, MAX6675, 28.068182
2017-10-21 00:00:53 +0800, MAX6675, 28.068182
2017-10-21 00:01:18 +0800, MAX6675, 28.136364
2017-10-21 00:01:42 +0800, MAX6675, 27.954546
2017-10-21 00:02:07 +0800, MAX6675, 28.181818
2017-10-21 00:02:31 +0800, MAX6675, 28.227272
2017-10-21 00:02:56 +0800, MAX6675, 28.022728
2017-10-21 00:03:20 +0800, MAX6675, 28.204546
2017-10-21 00:03:45 +0800, MAX6675, 27.931818
2017-10-21 00:04:09 +0800, MAX6675, 28.159090
2017-10-21 00:04:34 +0800, MAX6675, 28.113636
2017-10-21 00:04:58 +0800, MAX6675, 27.818182
2017-10-21 00:05:23 +0800, MAX6675, 28.000000
2017-10-21 00:05:47 +0800, MAX6675, 28.090910
2017-10-21 00:06:12 +0800, MAX6675, 27.954546
2017-10-21 00:06:36 +0800, MAX6675, 28.113636
2017-10-21 00:07:01 +0800, MAX6675, 27.909090
2017-10-21 00:07:25 +0800, MAX6675, 28.113636
2017-10-21 00:07:50 +0800, MAX6675, 28.181818
2017-10-21 00:08:14 +0800, MAX6675, 28.113636
2017-10-21 00:08:39 +0800, MAX6675, 28.068182
2017-10-21 00:09:03 +0800, MAX6675, 28.204546
2017-10-21 00:09:28 +0800, MAX6675, 28.181818
2017-10-21 00:09:52 +0800, MAX6675, 28.090910
2017-10-21 00:10:17 +0800, MAX6675, 28.022728
2017-10-21 00:10:41 +0800, MAX6675, 28.159090
2017-10-21 00:11:06 +0800, MAX6675, 28.159090
2017-10-21 00:11:30 +0800, MAX6675, 28.022728
2017-10-21 00:11:54 +0800, MAX6675, 28.000000
2017-10-21 00:12:19 +0800, MAX6675, 28.181818
2017-10-21 00:12:43 +0800, MAX6675, 28.159090
2017-10-21 00:13:08 +0800, MAX6675, 28.090910
2017-10-21 00:13:32 +0800, MAX6675, 28.045454
2017-10-21 00:13:57 +0800, MAX6675, 27.977272
2017-10-21 00:14:21 +0800, MAX6675, 28.113636
2017-10-21 00:14:46 +0800, MAX6675, 28.045454
2017-10-21 00:15:10 +0800, MAX6675, 27.977272
2017-10-21 00:15:35 +0800, MAX6675, 28.113636
2017-10-21 00:15:59 +0800, MAX6675, 28.068182
2017-10-21 00:16:24 +0800, MAX6675, 28.136364
2017-10-21 00:16:48 +0800, MAX6675, 28.181818
2017-10-21 00:17:13 +0800, MAX6675, 28.000000
2017-10-21 00:17:37 +0800, MAX6675, 27.977272
2017-10-21 00:18:02 +0800, MAX6675, 28.204546
2017-10-21 00:18:26 +0800, MAX6675, 28.250000
2017-10-21 00:18:51 +0800, MAX6675, 28.068182
2017-10-21 00:19:15 +0800, MAX6675, 28.227272
2017-10-21 00:19:40 +0800, MAX6675, 28.136364
2017-10-21 00:20:04 +0800, MAX6675, 28.090910
2017-10-21 00:20:29 +0800, MAX6675, 28.136364
2017-10-21 00:20:53 +0800, MAX6675, 28.159090
2017-10-21 00:21:18 +0800, MAX6675, 27.886364
2017-10-21 00:21:42 +0800, MAX6675, 28.159090
2017-10-21 00:22:07 +0800, MAX6675, 27.931818
2017-10-21 00:22:31 +0800, MAX6675, 27.977272
2017-10-21 00:22:56 +0800, MAX6675, 28.000000
2017-10-21 00:23:20 +0800, MAX6675, 28.090910
2017-10-21 00:23:45 +0800, MAX6675, 28.272728
2017-10-21 00:24:09 +0800, MAX6675, 28.090910
2017-10-21 00:24:33 +0800, MAX6675, 28.000000
2017-10-21 00:24:58 +0800, MAX6675, 28.090910
2017-10-21 00:25:22 +0800, MAX6675, 28.227272
2017-10-21 00:25:47 +0800, MAX6675, 27.909090
2017-10-21 00:26:11 +0800, MAX6675, 28.068182
2017-10-21 00:26:36 +0800, MAX6675, 28.022728
2017-10-21 00:27:00 +0800, MAX6675, 27.977272
2017-10-21 00:27:25 +0800, MAX6675, 28.136364
2017-10-21 00:27:49 +0800, MAX6675, 28.204546
2017-10-21 00:28:14 +0800, MAX6675, 28.159090
2017-10-21 00:28:38 +0800, MAX6675, 28.045454
2017-10-21 00:29:03 +0800, MAX6675, 28.181818
2017-10-21 00:29:27 +0800, MAX6675, 28.068182
2017-10-21 00:29:52 +0800, MAX6675, 28.045454
2017-10-21 00:30:16 +0800, MAX6675, 28.113636
2017-10-21 00:30:41 +0800, MAX6675, 28.204546
2017-10-21 00:31:05 +0800, MAX6675, 28.613636
2017-10-21 00:31:30 +0800, MAX6675, 29.454546
2017-10-21 00:31:54 +0800, MAX6675, 30.909090
2017-10-21 00:32:19 +0800, MAX6675, 32.363636
2017-10-21 00:32:43 +0800, MAX6675, 33.727272
2017-10-21 00:33:08 +0800, MAX6675, 35.318180
2017-10-21 00:33:32 +0800, MAX6675, 36.636364
2017-10-21 00:33:57 +0800, MAX6675, 38.022728
2017-10-21 00:34:21 +0800, MAX6675, 39.295456
2017-10-21 00:34:46 +0800, MAX6675, 40.545456
2017-10-21 00:35:10 +0800, MAX6675, 41.727272
2017-10-21 00:35:35 +0800, MAX6675, 42.522728
2017-10-21 00:35:59 +0800, MAX6675, 43.295456
2017-10-21 00:36:24 +0800, MAX6675, 44.090908
