DateTime, Sensor, Temperature (Celcius)
2017-10-16 00:00:10 +0800, MAX6675, 28.863636
2017-10-16 00:00:35 +0800, MAX6675, 28.795454
2017-10-16 00:00:59 +0800, MAX6675, 28.909090
2017-10-16 00:01:24 +0800, MAX6675, 28.931818
2017-10-16 00:01:48 +0800, MAX6675, 28.909090
2017-10-16 00:02:13 +0800, MAX6675, 28.931818
2017-10-16 00:02:37 +0800, MAX6675, 28.795454
2017-10-16 00:03:02 +0800, MAX6675, 28.909090
2017-10-16 00:03:26 +0800, MAX6675, 28.795454
2017-10-16 00:03:51 +0800, MAX6675, 28.931818
2017-10-16 00:04:15 +0800, MAX6675, 28.704546
2017-10-16 00:04:40 +0800, MAX6675, 28.840910
2017-10-16 00:05:04 +0800, MAX6675, 28.909090
2017-10-16 00:05:29 +0800, MAX6675, 29.068182
2017-10-16 00:05:53 +0800, MAX6675, 29.000000
2017-10-16 00:06:18 +0800, MAX6675, 28.977272
2017-10-16 00:06:42 +0800, MAX6675, 28.954546
2017-10-16 00:07:07 +0800, MAX6675, 28.840910
2017-10-16 00:07:31 +0800, MAX6675, 28.909090
2017-10-16 00:07:56 +0800, MAX6675, 28.840910
2017-10-16 00:08:20 +0800, MAX6675, 28.840910
2017-10-16 00:08:44 +0800, MAX6675, 28.750000
2017-10-16 00:09:09 +0800, MAX6675, 28.704546
2017-10-16 00:09:33 +0800, MAX6675, 28.840910
2017-10-16 00:09:58 +0800, MAX6675, 28.840910
2017-10-16 00:10:22 +0800, MAX6675, 28.931818
2017-10-16 00:10:47 +0800, MAX6675, 28.818182
2017-10-16 00:11:11 +0800, MAX6675, 28.840910
2017-10-16 00:11:36 +0800, MAX6675, 28.931818
2017-10-16 00:12:00 +0800, MAX6675, 28.750000
2017-10-16 00:12:25 +0800, MAX6675, 28.863636
2017-10-16 00:12:49 +0800, MAX6675, 28.954546
2017-10-16 00:13:14 +0800, MAX6675, 28.772728
2017-10-16 00:13:38 +0800, MAX6675, 28.886364
2017-10-16 00:14:03 +0800, MAX6675, 28.704546
2017-10-16 00:14:27 +0800, MAX6675, 29.000000
2017-10-16 00:14:52 +0800, MAX6675, 28.818182
2017-10-16 00:15:16 +0800, MAX6675, 28.750000
2017-10-16 00:15:41 +0800, MAX6675, 28.772728
2017-10-16 00:16:05 +0800, MAX6675, 28.931818
2017-10-16 00:16:30 +0800, MAX6675, 28.704546
2017-10-16 00:16:54 +0800, MAX6675, 28.772728
2017-10-16 00:17:19 +0800, MAX6675, 28.931818
2017-10-16 00:17:43 +0800, MAX6675, 28.886364
2017-10-16 00:18:08 +0800, MAX6675, 28.909090
2017-10-16 00:18:32 +0800, MAX6675, 28.886364
2017-10-16 00:18:57 +0800, MAX6675, 28.909090
2017-10-16 00:19:21 +0800, MAX6675, 28.954546
2017-10-16 00:19:46 +0800, MAX6675, 28.727272
2017-10-16 00:20:10 +0800, MAX6675, 28.954546
2017-10-16 00:20:34 +0800, MAX6675, 28.795454
2017-10-16 00:20:59 +0800, MAX6675, 28.818182
2017-10-16 00:21:23 +0800, MAX6675, 28.772728
2017-10-16 00:21:48 +0800, MAX6675, 29.022728
2017-10-16 00:22:12 +0800, MAX6675, 29.090910
2017-10-16 00:22:37 +0800, MAX6675, 28.886364
2017-10-16 00:23:01 +0800, MAX6675, 28.954546
2017-10-16 00:23:26 +0800, MAX6675, 28.795454
2017-10-16 00:23:50 +0800, MAX6675, 28.931818
2017-10-16 00:24:15 +0800, MAX6675, 28.931818
2017-10-16 00:24:39 +0800, MAX6675, 28.750000
2017-10-16 00:25:04 +0800, MAX6675, 28.772728
2017-10-16 00:25:28 +0800, MAX6675, 28.772728
2017-10-16 00:25:53 +0800, MAX6675, 28.840910
2017-10-16 00:26:17 +0800, MAX6675, 28.886364
2017-10-16 00:26:42 +0800, MAX6675, 28.863636
2017-10-16 00:27:06 +0800, MAX6675, 28.840910
2017-10-16 00:27:31 +0800, MAX6675, 28.931818
2017-10-16 00:27:55 +0800, MAX6675, 28.954546
2017-10-16 00:28:20 +0800, MAX6675, 29.022728
2017-10-16 00:28:44 +0800, MAX6675, 29.022728
2017-10-16 00:29:09 +0800, MAX6675, 28.863636
2017-10-16 00:29:33 +0800, MAX6675, 28.840910
2017-10-16 00:29:58 +0800, MAX6675, 28.863636
2017-10-16 00:30:22 +0800, MAX6675, 28.931818
2017-10-16 00:30:47 +0800, MAX6675, 29.022728
2017-10-16 00:31:11 +0800, MAX6675, 29.681818
2017-10-16 00:31:36 +0800, MAX6675, 30.795454
2017-10-16 00:32:00 +0800, MAX6675, 32.068180
2017-10-16 00:32:25 +0800, MAX6675, 33.295456
2017-10-16 00:32:49 +0800, MAX6675, 34.886364
2017-10-16 00:33:13 +0800, MAX6675, 36.386364
2017-10-16 00:33:38 +0800, MAX6675, 37.795456
2017-10-16 00:34:02 +0800, MAX6675, 39.227272
2017-10-16 00:34:27 +0800, MAX6675, 40.363636
2017-10-16 00:34:51 +0800, MAX6675, 41.500000
2017-10-16 00:35:16 +0800, MAX6675, 42.568180
2017-10-16 00:35:40 +0800, MAX6675, 43.477272
2017-10-16 00:36:05 +0800, MAX6675, 44.272728
2017-10-16 00:36:29 +0800, MAX6675, 44.863636
2017-10-16 00:36:54 +0800, MAX6675, 45.227272
2017-10-16 00:37:18 +0800, MAX6675, 46.022728
2017-10-16 00:37:43 +0800, MAX6675, 46.386364
2017-10-16 00:38:07 +0800, MAX6675, 46.909092
2017-10-16 00:38:32 +0800, MAX6675, 47.409092
2017-10-16 00:38:56 +0800, MAX6675, 47.659092
2017-10-16 00:39:21 +0800, MAX6675, 48.022728
2017-10-16 00:39:45 +0800, MAX6675, 48.227272
2017-10-16 00:40:10 +0800, MAX6675, 48.568180
2017-10-16 00:40:34 +0800, MAX6675, 48.500000
2017-10-16 00:40:59 +0800, MAX6675, 48.659092
2017-10-16 00:41:23 +0800, MAX6675, 48.909092
2017-10-16 00:41:48 +0800, MAX6675, 49.090908
2017-10-16 00:42:12 +0800, MAX6675, 49.159092
2017-10-16 00:42:37 +0800, MAX6675, 49.318180
2017-10-16 00:43:01 +0800, MAX6675, 49.250000
2017-10-16 00:43:26 +0800, MAX6675, 49.295456
2017-10-16 00:43:50 +0800, MAX6675, 49.340908
2017-10-16 00:44:15 +0800, MAX6675, 49.431820
2017-10-16 00:44:39 +0800, MAX6675, 49.568180
2017-10-16 00:45:03 +0800, MAX6675, 49.659092
2017-10-16 00:45:28 +0800, MAX6675, 49.636364
2017-10-16 00:45:52 +0800, MAX6675, 49.681820
2017-10-16 00:46:17 +0800, MAX6675, 49.613636
2017-10-16 00:46:41 +0800, MAX6675, 49.772728
2017-10-16 00:47:06 +0800, MAX6675, 49.704544
2017-10-16 00:47:30 +0800, MAX6675, 49.772728
2017-10-16 00:47:55 +0800, MAX6675, 49.636364
2017-10-16 00:48:19 +0800, MAX6675, 49.613636
2017-10-16 00:48:44 +0800, MAX6675, 49.659092
2017-10-16 00:49:08 +0800, MAX6675, 49.727272
2017-10-16 00:49:33 +0800, MAX6675, 49.613636
2017-10-16 00:49:57 +0800, MAX6675, 49.613636
2017-10-16 00:50:22 +0800, MAX6675, 49.704544
